,tweet,favourite_count,retweet_count,created_at
2633,iOS 14.6 Users Can Use An Email Address With AirTag Lost Mode https://t.co/DN1yNJYcLJ https://t.co/atm4oeRRvg,2,1,2021-05-11 21:59:11
2634,"Whoever used my card to order themselves an Airtag from Apple...all you had to do was ask, broke ass bitch.",1,0,2021-05-11 21:58:42
2635,"AirTag arrived, officially own every Apple product, and no I’m not proud of  it",5,0,2021-05-11 21:55:32
2636,Apple Track and Trace 🚛 https://t.co/onM3UjLbac,1,2,2021-05-11 21:53:03
2637,"Update: MY DUMBASS LOST THEM AGAIN , brb buying an airtag as we speak bc this is ridiculous 😩😭 https://t.co/viPdgmO51T",4,0,2021-05-11 21:51:39
2638,"Your Exclusive Technology News and More:

Nomad releases waterproof AirTag Rugged Keychain

https://t.co/pCoZU0uKc8

#tech #news https://t.co/Xfr1IKWgXG",0,0,2021-05-11 21:51:06
2639,How Apple designed AirTags to be privacy-first and stalker-proof https://t.co/ijclrZnN2R,0,0,2021-05-11 21:50:11
2640,"AirTag's pHvacy problems just got
 worse
https://t.co/6CPbyZgrLs",0,0,2021-05-11 21:49:05
2641,"Security researcher successfully jailbreaks an Apple AirTag.
https://t.co/6CPbyZgrLs

via @GoogleNews",0,0,2021-05-11 21:47:44
2642,I mailed an AirTag and tracked its progress https://t.co/WCdWrqb86s,0,0,2021-05-11 21:44:27
2643,Anyone figure out a good place to hide an airtag on a bike? Under stem cap? In seat tube?,0,0,2021-05-11 21:38:28
2644,"@9to5mac @bradleychambers $400?!

Nice, they can nearly buy an airtag case.",0,0,2021-05-11 21:37:41
2645,@bidemitweets Is this the new airtag ads?,0,0,2021-05-11 21:37:01
2646,"With just a few lines of python in a jupyter notebook, a raspberry pie, a mosfet, and an oscilloscope, you too can jailbreak an airtag by “glitching” its cpu.

https://t.co/RMo8dkHCMA",0,0,2021-05-11 21:34:37
2647,Researcher #hacked #Apple AirTag two weeks after its launch https://t.co/b3HwEb0hxG #SecurityAffairs,0,0,2021-05-11 21:30:10
2648,"The newly ordered iPod arrived yesterday and, to my great surprise, it turned out to be a later model with a color display! So I took out the SD card &amp; battery from the other one and now it’s a happy little device! Click wheel feels nice.Still enough spare room for AirTag inside. https://t.co/Nm6N4z8LmB",3,0,2021-05-11 21:26:39
2649,Not @TMobile trying to sell me something like an Airtag but the size of a beeper https://t.co/xIMXepvTUa,0,0,2021-05-11 21:23:01
2650,Researcher hacked Apple AirTag two weeks after its launch https://t.co/olCPf6PY0y,4,3,2021-05-11 21:21:54
2651,"@AppleSupport Hello, can I disable notifications that there’s airtag nearby? Or can I stop airtags using my phone altogether? I have annoying notifications from neighbours…",0,0,2021-05-11 21:20:05
2652,"Nomad launches Rugged Keychain AirTag holder, pet ID tag engraving https://t.co/4KMBOdrcye https://t.co/jovD0DHOCG",9,3,2021-05-11 21:20:02
2653,"@Trayvax Now we need something new, something with a place for the airtag 😁🤓",1,0,2021-05-11 21:17:26
2654,"Apple’s AirTag trackers made it frighteningly easy to ‘stalk’ This is really scary to think someone can drop one in your car or bag.
https://t.co/fSD7gkretC",0,1,2021-05-11 21:12:32
2655,@Stammy But still can’t find an Airtag within my house. Doesn’t work through my walls. Whoops. 🙃,1,0,2021-05-11 21:10:59
2656,"@BriannaWu Yeah this is KIND OF what I’m talking about, just silicone molded instead of 3D printed

https://t.co/iHl72eKDMN",0,0,2021-05-11 21:10:36
2657,"#cybersecurity - Apple AirTag jailbroken already –  #rickroll attack https://t.co/hUVD1vYDYA 
@AusCERT @WeAreBrisbane @alcgroup @_Mike_Holm_ @angarinmichaud @dal_geek @SimonStahn",5,4,2021-05-11 21:10:09
2658,Dangerous Apple AirTag Loophole Discovered https://t.co/tuZFWEFLsh,1,0,2021-05-11 21:09:42
2659,"Apple AirTags ""terrifyingly good"" at tracking stuff — and potentially helping stalkers https://t.co/km5NfntD5G via @cbsmoneywatch",1,0,2021-05-11 21:08:37
2660,"Apple AirTags ""terrifyingly good"" at tracking stuff https://t.co/BAUM2tMDpy via @cbsmoneywatch by @MeganCerullo",1,0,2021-05-11 21:08:09
2661,"Apple AirTag landing tomorrow. 

Imagine the delivery gets lost.",2,0,2021-05-11 21:07:13
2662,Want to hack an Apple AirTag? This guy shows you how he did it https://t.co/Dv2FTraAEU,3,3,2021-05-11 21:05:39
2663,"Finally got them!!

AirTag Unboxing, Quick Look &amp; Function https://t.co/vmEqAOFoiF https://t.co/jcGqsJpOlh",8,0,2021-05-11 21:05:37
2664,"""Three days is already much too long, but the fact that no alerts are occurring after four days is disturbing."" https://t.co/R4uFXNtxDA",0,0,2021-05-11 21:05:15
2665,I mailed an AirTag and tracked its progress https://t.co/HAxfyiyJdU (https://t.co/L0457ZzfHw),0,0,2021-05-11 21:03:52
2666,I mailed an AirTag and tracked its progress https://t.co/obbRgPSmtX (https://t.co/uF8TshF02h),0,1,2021-05-11 21:03:28
2667,"Mass-scale #surveillance in physical space

Looking forward to Apple transparency report on how often law-enforcement gets to tail suspects using #AirTags

https://t.co/UuRwlq0GQs",1,1,2021-05-11 21:02:52
2668,I mailed an AirTag and tracked its progress https://t.co/1DQEs2UgCy,16,3,2021-05-11 21:01:43
2669,@amy_vecchione Yes but I expect your ax has a variety of non-cutting surfaces to which to attach an airtag.,1,0,2021-05-11 20:59:47
2670,"Those #AirTags have such a huge potential of misuse.

How is it that it has been demonstrated various time and we have to wait for actual misuse for @Apple  to react?

https://t.co/RgRJHaiiKo",3,0,2021-05-11 20:59:42
2671,"The big challenge is putting an AirTag in/on a wallet :(. That's one of my most ""need to find"" things.",1,0,2021-05-11 20:53:29
2672,"#AssetTracking has hit the consumer markets with the introduction of Apple’s new AirTag. While Apple offers a consumer-based platform, Link Labs has pioneered the use of affordable enterprise-grade #IoT asset tracking. 
https://t.co/awwMZh7Dym",0,0,2021-05-11 20:48:59
2673,Sending an Apple Airtag by mail to myself in the Netherlands. How well d... https://t.co/olgCbebMFa via @YouTube,0,0,2021-05-11 20:41:02
2674,"If you have a P.O. Box that you use for privacy, you *need* to start opening all your mail and packages to look for Airtags, particularly if you own Apple devices. They do *not* alert you if they end up stationary in your home. https://t.co/peREXFBcIL",0,1,2021-05-11 20:39:24
2675,"Security Researcher Successfully Jailbreaks an Apple AirTag: https://t.co/mMhH3fUyyq 
#Apple #Research #Technology
https://t.co/mMhH3fUyyq",0,0,2021-05-11 20:35:57
2676,"@sketchndoodle While we wait for the Belkin AirTag accessories to arrive, this 3D printed holder will have to do. 12 minute print time, 1g PLA. #AirTags https://t.co/N6pM76ltS3",0,0,2021-05-11 20:35:38
2677,I mailed an AirTag and tracked its progress https://t.co/hH3ZV9sZgy (https://t.co/RFLnGZ6NyO),0,0,2021-05-11 20:33:26
2678,My boy nacho with his #AirTag looking good 😊 🐶 https://t.co/RO1RFlmUT7,262,8,2021-05-11 20:31:59
2679,"@MobileSyrup explains the impressive tech behind #Apple’s new AirTag!

https://t.co/1otwbJJshT",0,0,2021-05-11 20:30:25
2680,New #Airtag #Apple @Apple Nice product! 👍🏼👍🏼 https://t.co/yFdhzfKbgf,0,0,2021-05-11 20:30:20
2681,"@nullgrad85789 @MrBucket23 @PixelPolys @GurnihalB @RichardDesignCo @ZuBoITO @AppleUser2000 @MelicharThomas @caribbeanxblue @Dman228 @EbrahimAlsarraf

As promised a new video (AirTag as demanded by the poll) is coming today. It’s still uploading. I will share here the link later.",6,1,2021-05-11 20:30:16
2682,Security researcher successfully jailbreaks an Apple AirTag https://t.co/cfOQii57UD,0,0,2021-05-11 20:30:15
2683,@Apple #AirTag Review – A Great Finder and Mediocre Tracker #appleairtags #appleairtag #airtags https://t.co/ElyoMdJNSp,2,0,2021-05-11 20:29:35
2684,I mailed an AirTag and tracked its progress https://t.co/eAIb33DYnW,0,0,2021-05-11 20:29:32
2685,"Apple's AirTag tracker will probably help you find your stuff, but there are privacy concerns when it comes to people https://t.co/XLtdRDPx3y",0,0,2021-05-11 20:22:43
2686,Security researcher manages to jailbreak the Apple #AirTag https://t.co/KaUn6xW5js,18,12,2021-05-11 20:22:13
2687,Nomad introduces the Rugged AirTag Keychain and Rugged Pet ID Tag - https://t.co/FpW35N02xH https://t.co/Xn1UsOvPtX,0,0,2021-05-11 20:17:18
2688,"I mailed an AirTag and tracked its progress
https://t.co/khDLiOZHpJ
Article URL: https://t.co/khDLiOZHpJ Comments URL: https://t.co/GBUELGkQBb Points: 190 # Comments: 138",0,0,2021-05-11 20:16:08
2689,"Here how to remove #Apple #AirTag Speakers to Mute it.
https://t.co/5q6CpWuBYo",0,0,2021-05-11 20:16:03
2690,"Someone mailed an AirTag and Tracked Its Progress; Here's What Happened 
https://t.co/FR6iKVgbXD",2,0,2021-05-11 20:15:28
2691,German Security Researcher Claims Apple AirTag can be Hacked #ciso #feedly https://t.co/6R9yEkVzgB,0,0,2021-05-11 20:15:04
2692,"How to play ""tag"" in 2021 ;&gt; https://t.co/uAfNrmd3c3 @apple #airtag #tag #postal",0,0,2021-05-11 20:14:45
2693,"@RadGom @zeilapou (2 Pack) Seltureone Silicone Case Compatible for AirTag, Anti-Scratch Lightweight Soft Protective Sleeve Skin Cover with Keychain for AirTags, Black https://t.co/4aRwtel7MT",1,0,2021-05-11 20:12:57
2694,@Maltease81 If only they had stuck an AirTag on it 😆,2,0,2021-05-11 20:11:43
2695,@Apple For the first time in three years I don’t have to leave an app open in the background to keep track of my keys. Love this #AirTag!,0,0,2021-05-11 20:08:09
2696,Hacking the Apple AirTag #AirTag #AirTags #Hacking #ReverseEngineering @ghidraninja @apple https://t.co/uRRxmNXomn,46,13,2021-05-11 20:07:57
2697,"Nomad Announces ‘Rugged Keychain’ for AirTag, Includes Add-On Engraving Option for Pet ID Tags https://t.co/U2vCvJ1kui",0,0,2021-05-11 20:07:36
2698,"I just saw a guy with an #airtag stuck to his #ipad ....

#icant 
#apple #lemming https://t.co/pJXyiMRTzb",2,1,2021-05-11 20:07:32
2699,"Lost your #AppleTV remote control? Designer Derrick has designed and sells a 3D-printed case for the remote that allows attaching an Apple #AirTag for easy precision finding. Cool idea! https://t.co/uWdfSdlQod
#3DPrinting https://t.co/Lq2cjqoDJN",2,0,2021-05-11 20:07:26
2700,Apple AirTag review: Precision Finding is a game changer | CNN Underscored https://t.co/vqWVCEeb9V,0,0,2021-05-11 20:05:07
2701,I Mailed an AirTag and Tracked Its Progress; Heres What Happened https://t.co/cC2tC1UIiE (https://t.co/BQ0Lbro0kd),0,0,2021-05-11 20:02:29
2702,"Apple AirTag jailbroken already – hacked in rickroll attack

https://t.co/yBIzRl0rcG",4,0,2021-05-11 20:02:08
2703,I just lost an AirTag before I could set it up. Should've attached an AirTag to my AirTag.,20,0,2021-05-11 20:01:51
2704,I Mailed an AirTag and Tracked Its Progress; Here’s What Happened https://t.co/syvskRau9R,1,0,2021-05-11 20:01:15
2705,Researcher hacked Apple AirTag two weeks after its launch https://t.co/dsfhONJiV3 #Apple #AppleAirTag #Cybersecurity #NFC,0,0,2021-05-11 20:01:13
2706,Maybe best to pay a bit more for the Leather Loop https://t.co/fDqlM9jdQq,0,0,2021-05-11 20:01:06
2707,This Apple TV Remote case has a hidden compartment for an AirTag https://t.co/mA74GQInr4,0,0,2021-05-11 20:01:01
2708,I Mailed an AirTag and Tracked Its Progress; Here’s What Happened https://t.co/oh5ZAjonES (https://t.co/FwfVKyLnxz),0,0,2021-05-11 19:51:36
2709,@geniusbarcast so this happened while I was playing your podcast!  I blocked the serial number but this airtag isn’t connected to my Apple ID. 😳 https://t.co/zkekcTCSim,0,0,2021-05-11 19:51:27
2710,Update: Papaya was found pretty dehydrated without #Airtag attached under a wooden porch in the early hours of the morning. No clue what happened to it or why it stopped responding 🤷‍♀️ $60 down the drain but I’m just happy to have this little cuddlebug back! https://t.co/n597bjlGzl https://t.co/dgHiR8hPJq,10,0,2021-05-11 19:50:20
2711,I Mailed an AirTag and Tracked Its Progress; Here’s What Happened https://t.co/zVRCjYK8jG via @mcelhearn,2,0,2021-05-11 19:49:37
2712,I Mailed an AirTag and Tracked Its Progress; Here's What Happened - https://t.co/RW7DfV2VRd,0,0,2021-05-11 19:48:37
2713,If I had a dog…I would definitely get one! ⁦@nomadgoods⁩ Pet Tag for AirTag | NOMAD® #airtag  https://t.co/0IYRdE3NPk,0,0,2021-05-11 19:47:02
2714,Neat  https://t.co/sEf6PG4Vvr,0,0,2021-05-11 19:46:27
2715,"I Mailed an AirTag and Tracked Its Progress; Here’s What Happened
https://t.co/khDLiOZHpJ
Article URL: https://t.co/khDLiOZHpJ Comments URL: https://t.co/GBUELGkQBb Points: 136",0,0,2021-05-11 19:46:03
2716,The @Apple AirTag is a great solution for finding personal items. But will it work commercially? See what Link Labs experts found in a recent blog: https://t.co/IsGhYUnaop #IoT #SmartAssetTracking,0,0,2021-05-11 19:44:59
2717,So no one has offered to buy me airtag key ring so far🤧🤧,0,1,2021-05-11 19:44:14
2718,"We found a serious AirTags design flaw! Click the link below to find out the details: 

https://t.co/FywU3IYPzF

#appleproducts #airtags #appleairtags #airtagsproblem #airtagsbattery #batteryproblem #designflaw #reveal #appletruth #apple #appleflaw #applewatch #appleiphone #ipad https://t.co/N5El3fsrS1",1,0,2021-05-11 19:40:03
2719,"Nomad Announces ‘Rugged Keychain’ for AirTag, Includes Add-On Engraving Option for Pet ID Tags https://t.co/jDFSWXlSpd",1,0,2021-05-11 19:36:50
2720,"@lonelymilkshake @steve228uk They’re very precise, if there are iPhones nearby. 

https://t.co/P2HqKqSC8y",1,0,2021-05-11 19:36:01
2721,😲 Someone mailed an AirTag and was able to track it pretty well given there are so many iPhones in use. https://t.co/5LSN1SsGof https://t.co/H9246x0rHZ,156,13,2021-05-11 19:33:24
2722,@SteveMoser I don't think that you can use Precision Finding with a moving AirTag so I doubt you can use it to track children location in crowded place effectively. Playing sounds and long range location tracking can still be useful though.,1,0,2021-05-11 19:31:48
2723,I Mailed an AirTag and Tracked Its Progress; Heres What Happened https://t.co/sGadg51yP2 (https://t.co/pYrNvpjSzz),1,0,2021-05-11 19:31:30
2724,I would buy it in combination with a Horween leather collar 🐶 😅 ⁦@nomadgoods⁩ https://t.co/BSbo5XhrCH,3,0,2021-05-11 19:31:13
2725,"@fasterix you know what .. not the worst idea.
if they were cheaper id go airtag mad! (and cheat at hide and seek with the little ones)",0,0,2021-05-11 19:29:52
2726,"@BMACadelic , i just watched this, drugs dogs find airtags faster haha - Apple AirTag vs. Drug-Detection Dog: Best Way to Find Your Lost Stuff | WSJ https://t.co/s71pYNn0s6 via @YouTube",1,0,2021-05-11 19:29:37
2727,"Nomad Announces 'Rugged Keychain' for AirTag, Includes Add-On Engraving Option for Pet ID Tags https://t.co/H44WCxyxFe #MacRumors",0,0,2021-05-11 19:28:10
2728,"Apple AirTag is a great #B2C tool for small-scale #AssetTracking.  However, if you’re in need of an enterprise asset tracking tool with hundreds of capabilities, Link Labs’ AirFinder platform has you covered. https://t.co/T2g9ymr3PE #IoT #RTLS",0,0,2021-05-11 19:26:56
2729,I Mailed an AirTag and Tracked Its Progress; Here’s What Happened https://t.co/xOXXVaI9jI (https://t.co/oeHuv3lRiP),0,0,2021-05-11 19:26:34
2730,"Keep losing Tucker? Max playing hide and seek? Can’t find Bruce? Fido on the loose? 

Always keep track of your pet with our waterproof Rugged Pet Tag for AirTag. https://t.co/xfZOnKGfKR",10,1,2021-05-11 19:26:16
2731,👍 on @YouTube: how Apple Airtag ACTUALLY works https://t.co/6b2uTBdyJx,0,0,2021-05-11 19:24:28
2732,"Introducing: Rugged Pet Tag

Rugged Pet ID Tag provides the ultimate in AirTag protection. It is fully waterproof and has a speaker-hole back.

Create a custom engraving with your pet's name and your phone number to always keep track of your furry friend.

https://t.co/IaUWpQEqST https://t.co/vzwFRoIF6A",97,12,2021-05-11 19:23:36
2733,@Snapshot19 Time to tape an AirTag to your remote!,1,0,2021-05-11 19:23:24
