listing_id,id,date,reviewer_id,reviewer_name,comments
11834,2280066,2012-09-14,1120338,Paul,"This flat has so much character! My sister and I loved our stay here! The space was perfect and the location was amazing! We walked a block over and could see the top of the colloseum! 10 minute walk to all the must see sites of rome and its near a metro station to get to the Vatican pretty easily too.

Also, Serena is a great host! She is met up with us for some drinks and showed us some sites nearby the apartment that we had overlooked. She went over and beyond to ensure we had a pleasant time in Rome. Hassan, her friend, checked us into the flat and provided thorough information on whats near the flat (such as landmarks, supermarkets, phone stores, etc)."
11834,2368077,2012-09-22,2484150,Tracy,We loved this little alcove in the heart of Rome! ;) It was fully kitted with all that is needed (including a washing machine) & just 5min from the Colessum!  We would recommend it in a heart-beat!
11834,2598955,2012-10-13,2374658,Dean,"Serena is an incredible host, from the incredible biscuits we received upon checking in, to the help she provided with directions, maps, tips etc. and taking time out to have a drink with us, she is one of the best airbnb hosts we've come across.
Location wise you couldn't ask for much better - 5 mins walk from the colosseum a and Roman forum, 10 mins to Trevi fountain, and 2 min walk to the bus stop that takes you straight to the Vatican.
The apartment itself has everything you need and comes as stated. The bed is a lot cosier than I thought it would be for a fold out bed. The only thing I'll mention on the negative is that the apartment can get quite dark, which makes getting up some days tough, especially with all the walking we did around Rome! Oh and if you're worried about the lack of Internet, there's a cafe right across the street with free wifi that came in very handy. We will definitely be staying here again when next in Roma!"
11834,2730745,2012-10-27,3694902,(Website hidden by Airbnb),"Hello!
We were in Rome in mid October.
Serena's apartment was great! Right in the heart of Rome, from the street we could see the Coliseum and still have quiet and privacy. Even has a sweet balcony ! We even got a cake baked by Serena's mom!
The apartment is very well equipped, clean and comfortable! What you see in the pictures is what you get!!!!
We met with Serena and met a lovely woman! An intelligent, impressive, pleasant and courteous! Enjoyed talking to her about Italy and Israel and everyday life!
We strongly recommend Serena's apartment and Serena as a hostess!
Enjoy Italy :)"
11834,2827675,2012-11-07,3796898,Aude,"Charmant petit, studio, extrêmement bien situé dans le centre de Rome. L'accueil de Séréna est très sympathique et c'est parfait pour diner le soir  quand on rentre fourbus des visites de Roma Capitale!!
Allez y.
Aude"
11834,3262207,2013-01-04,1875860,Valeria,"We were in Rome over New Year's and had an amazing stay at Serena's place. She was a brilliant host, met us for the check in and gave us all we needed including some lovely home-made biscuits which her mum had prepared! The apartment is really cute, right in the middle of Rome (5 minute walk from the Colosseum - and when we say a 5 minute walk, it really is that short!!) It's spacious enough for a couple and really nicely decorated. We so appreciated that Serena had also taken the time to put some Christmas decorations around the place, which made it feel even more like home. We strongly recommend this to anyone who wants to have an easy stay in the centre of Rome and feel that everything is within reach. And if you're looking for a nice restaurant where to try Roman specialities at a very reasonable cost, with great service and a cosy atmosphere, try the Taverna dei Fori Imperiali, via della Madonna dei Monti 9!"
11834,3788506,2013-03-15,4930022,Kathryn,"My stay at the Boschetto house was absolutely wonderful. In fact, the flat was one of my favorite parts of Rome! Serena was a wonderful host who made sure that we had absolutely everything we needed. The amenities included in the charming flat are well beyond any experience you can get in a hotel. Plus, the location cannot be beat - just blocks away from the colosseum,  close to everything on a street lined with quaint shops + restaurants. I highly recommend staying here (I've already told all my friends) and, should I return to Rome, this will be my first choice in accommodations. "
11834,3835615,2013-03-19,1666897,Victoria,"Serena's flat was adorably decorated, warm, and quiet! Serena also does a great job in hosting as the flat included snacks, chocolates, maps, and recommendations. It was minutes walk from the Cavour station and easy to get to places once you find it once.  I would recommend this place.


"
11834,3888074,2013-03-25,3885610,Полина,"We stayed in Rome in  the end of march with my friend.
Serena is a very solicitous owner! She helped us with maps and places of intereasting to get Rome better. 
The appartement is very interesting and unusual - with paintings and carpets on the walls. It is a studio with 1 big bad, kitchen and a small cloack room (where second bed could be placed if it is necessary). So it would be good for a couple. 
The location is perfect!
"
11834,4126955,2013-04-12,5249308,Roberto,"Ho trovato l'appartamento in una bellisima zona della movida Romana, senza subirne il chiasso. Un monolocale molto carino, curato nei dettagli, poi ciliegino sulla torta, una splendida accoglienza di Serena, che ci ha fatto trovare tutte le cose per le prime neccessità, dal latte ai biscotti alla frutta all'aqcua, the caffe ecc. casa pulita molto accogliente, spazi giusti per 3 persone. L'appartamento ha una posizione invidiabile, sei a due passi da tutto il centro storico, a 300 metri hai la stazione della metropolitana, a due passi trovi ristoranti pizzerie bar ecc tutto quello che ti serve! Raccomandabile
"
